CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,13.2561480999,13.3219339848,39.5153570175,437.861689091,439.299798965,308.807077,0.038768,unit.000001,Mapper-0-2,N/A,13.3462429047,13.4307019711,358.515357018,666.028929949,667.812382936,0.008514,274.104558,0.002822
unit.000001,Mapper-0-2,N/A,13.3462429047,13.4307019711,358.515357018,666.028929949,667.812382936,274.104558,0.002822,unit.000002,Mapper-0-3,N/A,13.1882090569,13.2352089882,39.5153570175,449.001487017,450.495948076,0.008136,295.865617,0.809088
unit.000002,Mapper-0-3,N/A,13.1882090569,13.2352089882,39.5153570175,449.001487017,450.495948076,295.865617,0.809088,unit.000003,Mapper-0-4,N/A,13.7089340687,13.7336030006,672.515357018,963.577471972,966.824487925,0.007689,271.357598,0.002875
unit.000003,Mapper-0-4,N/A,13.7089340687,13.7336030006,672.515357018,963.577471972,966.824487925,271.357598,0.002875,unit.000004,Mapper-0-5,N/A,13.1053271294,13.1302819252,26.5153570175,460.316397905,464.007404089,0.007881,299.518797,0.002986
unit.000004,Mapper-0-5,N/A,13.1053271294,13.1302819252,26.5153570175,460.316397905,464.007404089,299.518797,0.002986,unit.000005,Mapper-0-6,N/A,13.5629091263,13.5986161232,476.515357018,845.461436033,846.769673109,0.007809,281.399922,0.003088
unit.000005,Mapper-0-6,N/A,13.5629091263,13.5986161232,476.515357018,845.461436033,846.769673109,281.399922,0.003088,unit.000006,Mapper-0-7,N/A,13.273553133,13.3433010578,40.5153570175,466.488879919,467.671209097,0.007983,304.501059,0.022081
unit.000006,Mapper-0-7,N/A,13.273553133,13.3433010578,40.5153570175,466.488879919,467.671209097,304.501059,0.022081,unit.000007,Mapper-0-8,N/A,13.6895780563,13.7091770172,485.515357018,845.158591032,846.605057955,0.00813,281.405505,0.466637
unit.000007,Mapper-0-8,N/A,13.6895780563,13.7091770172,485.515357018,845.158591032,846.605057955,281.405505,0.466637,unit.000008,Mapper-0-9,N/A,13.1720430851,13.2137999535,26.5153570175,471.85553813,473.416178942,0.008568,300.17923,0.00307
unit.000008,Mapper-0-9,N/A,13.1720430851,13.2137999535,26.5153570175,471.85553813,473.416178942,300.17923,0.00307,unit.000009,Mapper-0-10,N/A,13.1554749012,13.1928451061,26.5153570175,473.525672913,475.169941902,0.007781,297.130107,0.002906
unit.000009,Mapper-0-10,N/A,13.1554749012,13.1928451061,26.5153570175,473.525672913,475.169941902,297.130107,0.002906,unit.000010,Mapper-0-11,N/A,13.29292202,13.3657870293,46.5153570175,477.634181023,478.640103102,0.007907,306.434163,0.002878
unit.000010,Mapper-0-11,N/A,13.29292202,13.3657870293,46.5153570175,477.634181023,478.640103102,306.434163,0.002878,unit.000011,Mapper-0-12,N/A,13.7334010601,13.750138998,738.515357018,1017.46999311,1019.63642001,0.007634,261.451267,0.002821
unit.000011,Mapper-0-12,N/A,13.7334010601,13.750138998,738.515357018,1017.46999311,1019.63642001,261.451267,0.002821,unit.000012,Mapper-0-13,N/A,13.1226170063,13.1517000198,28.5153570175,426.35155201,428.151163101,0.007742,286.873963,0.00287
unit.000012,Mapper-0-13,N/A,13.1226170063,13.1517000198,28.5153570175,426.35155201,428.151163101,286.873963,0.00287,unit.000013,Mapper-0-14,N/A,13.082349062,13.1088480949,26.5153570175,469.651221991,471.040045977,0.00851,306.383804,0.003185
unit.000013,Mapper-0-14,N/A,13.082349062,13.1088480949,26.5153570175,469.651221991,471.040045977,306.383804,0.003185,unit.000014,Mapper-0-15,N/A,13.6655890942,13.6853411198,483.515357018,861.102474928,862.380491972,0.007865,282.253902,0.014689
unit.000014,Mapper-0-15,N/A,13.6655890942,13.6853411198,483.515357018,861.102474928,862.380491972,282.253902,0.014689,unit.000015,Mapper-0-16,N/A,13.6172749996,13.6410460472,478.515357018,857.493490934,860.181226969,0.007637,275.436236,0.022868
unit.000015,Mapper-0-16,N/A,13.6172749996,13.6410460472,478.515357018,857.493490934,860.181226969,275.436236,0.022868,unit.000016,Mapper-0-17,N/A,13.4290840626,13.4768519402,471.515357018,833.532628059,835.636003017,0.008401,274.225653,0.00292
unit.000016,Mapper-0-17,N/A,13.4290840626,13.4768519402,471.515357018,833.532628059,835.636003017,274.225653,0.00292,unit.000017,Mapper-0-18,N/A,13.3650870323,13.4416069984,413.515357018,731.901008129,733.596060038,0.007838,283.305078,0.002781
unit.000017,Mapper-0-18,N/A,13.3650870323,13.4416069984,413.515357018,731.901008129,733.596060038,283.305078,0.002781,unit.000018,Mapper-0-19,N/A,13.383660078,13.4525980949,440.515357018,744.984822989,746.55411911,0.008242,280.865323,0.002874
unit.000018,Mapper-0-19,N/A,13.383660078,13.4525980949,440.515357018,744.984822989,746.55411911,280.865323,0.002874,unit.000019,Mapper-0-20,N/A,13.4031100273,13.464977026,462.515357018,855.988490105,857.94007206,0.008465,279.587687,0.002832
unit.000019,Mapper-0-20,N/A,13.4031100273,13.464977026,462.515357018,855.988490105,857.94007206,279.587687,0.002832,unit.000020,Mapper-0-21,N/A,13.4912240505,13.5113699436,468.515357018,829.220062971,829.980646133,0.007625,274.488463,0.002798
unit.000020,Mapper-0-21,N/A,13.4912240505,13.5113699436,468.515357018,829.220062971,829.980646133,274.488463,0.002798,unit.000021,Mapper-0-22,N/A,13.5435631275,13.5629990101,472.515357018,808.053863049,809.481272936,0.007847,270.448009,0.002983
unit.000021,Mapper-0-22,N/A,13.5435631275,13.5629990101,472.515357018,808.053863049,809.481272936,270.448009,0.002983,unit.000022,Mapper-0-23,N/A,13.598375082,13.6173539162,477.515357018,845.965138912,846.800071955,0.008232,276.16694,0.690311
