CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,16.1144900322,16.1506769657,1278.46189308,2437.71093011,2440.38302898,1092.302447,0.002874,unit.000001,Mapper-0-2,N/A,16.1309041977,16.1621751785,1287.46189308,2384.90205908,2386.17168212,0.030401,1064.670507,0.002784
unit.000001,Mapper-0-2,N/A,16.1309041977,16.1621751785,1287.46189308,2384.90205908,2386.17168212,1064.670507,0.002784,unit.000002,Mapper-0-3,N/A,16.1468541622,16.1727790833,1308.46189308,2438.61476517,2440.57106805,0.029494,1046.897401,0.002815
unit.000002,Mapper-0-3,N/A,16.1468541622,16.1727790833,1308.46189308,2438.61476517,2440.57106805,1046.897401,0.002815,unit.000003,Mapper-0-4,N/A,16.0985341072,16.139302969,1122.46189308,2336.86034203,2338.44504118,0.030745,1070.921808,0.003016
unit.000003,Mapper-0-4,N/A,16.0985341072,16.139302969,1122.46189308,2336.86034203,2338.44504118,1070.921808,0.003016,unit.000004,Mapper-0-5,N/A,16.0476601124,16.0734291077,24.4618930817,1112.68922305,1114.790833,0.030452,1054.371912,0.002962
unit.000004,Mapper-0-5,N/A,16.0476601124,16.0734291077,24.4618930817,1112.68922305,1114.790833,1054.371912,0.002962,unit.000005,Mapper-0-6,N/A,16.0822210312,16.1173040867,25.4618930817,1281.459723,1283.28435802,0.029768,1061.437441,0.002947
unit.000005,Mapper-0-6,N/A,16.0822210312,16.1173040867,25.4618930817,1281.459723,1283.28435802,1061.437441,0.002947,unit.000006,Mapper-0-7,N/A,16.0247180462,16.0511209965,23.4618930817,1271.309232,1273.37406111,0.029748,1049.171472,0.002833
unit.000006,Mapper-0-7,N/A,16.0247180462,16.0511209965,23.4618930817,1271.309232,1273.37406111,1049.171472,0.002833,unit.000007,Mapper-0-8,N/A,16.0651500225,16.0955770016,23.4618930817,1301.53335214,1303.732476,0.020398,1051.117894,0.00288
unit.000007,Mapper-0-8,N/A,16.0651500225,16.0955770016,23.4618930817,1301.53335214,1303.732476,1051.117894,0.00288,unit.000008,Reducer-0,N/A,2451.07638907,2451.11802506,2456.46189308,2464.58802915,2468.03541017,0.049365,0.24589,0.000717
unit.000008,Reducer-0,N/A,2451.07638907,2451.11802506,2456.46189308,2464.58802915,2468.03541017,0.24589,0.000717,unit.000009,Mapper-1-1,N/A,2480.20657897,2480.22736311,2487.46189308,3572.31876016,3574.14362812,0.029786,1052.057777,0.00282
unit.000009,Mapper-1-1,N/A,2480.20657897,2480.22736311,2487.46189308,3572.31876016,3574.14362812,1052.057777,0.00282,unit.000010,Mapper-1-2,N/A,2483.14130306,2483.16224599,3589.46189308,4701.63965201,4702.99335504,0.03022,1072.539948,0.002917
unit.000010,Mapper-1-2,N/A,2483.14130306,2483.16224599,3589.46189308,4701.63965201,4702.99335504,1072.539948,0.002917,unit.000011,Mapper-1-3,N/A,2484.26316404,2484.28492308,3736.46189308,4847.06179309,4848.84362817,0.030959,1070.614684,0.0028
unit.000011,Mapper-1-3,N/A,2484.26316404,2484.28492308,3736.46189308,4847.06179309,4848.84362817,1070.614684,0.0028,unit.000012,Mapper-1-4,N/A,2483.12032509,2483.14159012,3579.46189308,4681.2002151,4683.22727299,0.031084,1059.744473,0.002897
unit.000012,Mapper-1-4,N/A,2483.12032509,2483.14159012,3579.46189308,4681.2002151,4683.22727299,1059.744473,0.002897,unit.000013,Mapper-1-5,N/A,2481.54354715,2481.56374812,2492.46189308,3742.1192801,3743.43730307,0.03177,1060.033187,0.002829
unit.000013,Mapper-1-5,N/A,2481.54354715,2481.56374812,2492.46189308,3742.1192801,3743.43730307,1060.033187,0.002829,unit.000014,Mapper-1-6,N/A,2484.31090117,2484.33180809,3747.46189308,4896.55284619,4898.69246697,0.030202,1060.808495,0.002867
unit.000014,Mapper-1-6,N/A,2484.31090117,2484.33180809,3747.46189308,4896.55284619,4898.69246697,1060.808495,0.002867,unit.000015,Mapper-1-7,N/A,2480.05608106,2480.0792861,2485.46189308,3581.61656308,3584.98151612,0.030276,1066.064425,0.002843
unit.000015,Mapper-1-7,N/A,2480.05608106,2480.0792861,2485.46189308,3581.61656308,3584.98151612,1066.064425,0.002843,unit.000016,Mapper-1-8,N/A,2481.3969121,2481.41809011,2489.46189308,3730.35715699,3732.58697319,0.020168,1075.061959,0.003372
unit.000016,Mapper-1-8,N/A,2481.3969121,2481.41809011,2489.46189308,3730.35715699,3732.58697319,1075.061959,0.003372,unit.000017,Reducer-1,N/A,4908.57070804,4908.60949516,4913.46189308,4922.52388501,4925.80285811,0.049085,0.251416,0.000724
