CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,13.1870980263,13.2592489719,598.886389017,1198.33547497,1199.6904099,544.042101,0.002878,unit.000001,Mapper-0-2,N/A,13.156291008,13.2143371105,35.8863890171,808.59148097,812.539259911,0.015974,543.172303,0.231969
unit.000001,Mapper-0-2,N/A,13.156291008,13.2143371105,35.8863890171,808.59148097,812.539259911,543.172303,0.231969,unit.000002,Mapper-0-3,N/A,13.1098909378,13.1478290558,26.8863890171,594.85798192,597.983829975,0.01532,538.663633,0.002954
unit.000002,Mapper-0-3,N/A,13.1098909378,13.1478290558,26.8863890171,594.85798192,597.983829975,538.663633,0.002954,unit.000003,Mapper-0-4,N/A,13.2516109943,13.3066411018,760.886389017,1316.62624812,1318.41698503,0.015132,533.548188,0.002847
unit.000003,Mapper-0-4,N/A,13.2516109943,13.3066411018,760.886389017,1316.62624812,1318.41698503,533.548188,0.002847,unit.000004,Mapper-0-5,N/A,13.0554099083,13.0814859867,25.8863890171,775.791037083,778.301571131,0.015303,543.062631,0.002936
unit.000004,Mapper-0-5,N/A,13.0554099083,13.0814859867,25.8863890171,775.791037083,778.301571131,543.062631,0.002936,unit.000005,Mapper-0-6,N/A,13.1409459114,13.191411972,27.8863890171,749.259778023,750.59741807,0.015272,537.538978,1.690188
unit.000005,Mapper-0-6,N/A,13.1409459114,13.191411972,27.8863890171,749.259778023,750.59741807,537.538978,1.690188,unit.000006,Mapper-0-7,N/A,13.2184660435,13.2833271027,613.886389017,1179.59488511,1180.87275791,0.015101,541.517049,0.003108
unit.000006,Mapper-0-7,N/A,13.2184660435,13.2833271027,613.886389017,1179.59488511,1180.87275791,541.517049,0.003108,unit.000007,Mapper-0-8,N/A,13.2681260109,13.3185050488,784.886389017,1363.20528793,1364.46873593,0.015014,530.583422,0.002835
unit.000007,Mapper-0-8,N/A,13.2681260109,13.3185050488,784.886389017,1363.20528793,1364.46873593,530.583422,0.002835,unit.000008,Mapper-0-9,N/A,13.300606966,13.3411900997,814.886389017,1370.42146397,1372.31209993,0.015133,530.97574,0.00293
unit.000008,Mapper-0-9,N/A,13.300606966,13.3411900997,814.886389017,1370.42146397,1372.31209993,530.97574,0.00293,unit.000009,Mapper-0-10,N/A,13.2025201321,13.2707979679,603.886389017,1180.59876299,1181.99807906,0.015545,539.801331,0.003307
unit.000009,Mapper-0-10,N/A,13.2025201321,13.2707979679,603.886389017,1180.59876299,1181.99807906,539.801331,0.003307,unit.000010,Mapper-0-11,N/A,13.1715989113,13.236645937,34.8863890171,607.076196909,608.915484905,0.014888,537.14621,0.988109
unit.000010,Mapper-0-11,N/A,13.1715989113,13.236645937,34.8863890171,607.076196909,608.915484905,537.14621,0.988109,unit.000011,Mapper-0-12,N/A,13.0781340599,13.1037831306,25.8863890171,654.33880496,655.582726002,0.015426,538.694334,0.0029
unit.000011,Mapper-0-12,N/A,13.0781340599,13.1037831306,25.8863890171,654.33880496,655.582726002,538.694334,0.0029,unit.000012,Mapper-0-13,N/A,13.2843830585,13.3298139572,812.886389017,1378.94069695,1380.1892879,0.015228,537.874435,0.003139
unit.000012,Mapper-0-13,N/A,13.2843830585,13.3298139572,812.886389017,1378.94069695,1380.1892879,537.874435,0.003139,unit.000013,Mapper-0-14,N/A,13.0943479538,13.1259651184,25.8863890171,587.94461894,590.085180044,0.015821,534.372733,0.002881
unit.000013,Mapper-0-14,N/A,13.0943479538,13.1259651184,25.8863890171,587.94461894,590.085180044,534.372733,0.002881,unit.000014,Mapper-0-15,N/A,13.2348251343,13.2949650288,660.886389017,1218.37460613,1219.58295894,0.015001,535.013603,0.00288
unit.000014,Mapper-0-15,N/A,13.2348251343,13.2949650288,660.886389017,1218.37460613,1219.58295894,535.013603,0.00288,unit.000015,Mapper-0-16,N/A,13.1253819466,13.1697359085,33.8863890171,808.79478693,812.540771008,0.010316,541.531371,0.007948
unit.000015,Mapper-0-16,N/A,13.1253819466,13.1697359085,33.8863890171,808.79478693,812.540771008,541.531371,0.007948,unit.000016,Reducer-0,N/A,1387.83709693,1387.97084308,1392.88638902,1400.89867806,1404.08595705,0.098258,0.244344,0.000751
unit.000016,Reducer-0,N/A,1387.83709693,1387.97084308,1392.88638902,1400.89867806,1404.08595705,0.244344,0.000751,unit.000017,Mapper-1-1,N/A,1419.56873703,1419.58934712,1991.88638902,2558.31655598,2559.91732502,0.015053,537.943346,0.002921
unit.000017,Mapper-1-1,N/A,1419.56873703,1419.58934712,1991.88638902,2558.31655598,2559.91732502,537.943346,0.002921,unit.000018,Mapper-1-2,N/A,1414.32927704,1414.34858203,1420.88638902,2112.696311,2113.8925879,0.016255,535.706274,0.002941
unit.000018,Mapper-1-2,N/A,1414.32927704,1414.34858203,1420.88638902,2112.696311,2113.8925879,535.706274,0.002941,unit.000019,Mapper-1-3,N/A,1418.15471697,1418.17698193,1431.88638902,2177.77126908,2181.16371512,0.015168,534.183023,0.002934
unit.000019,Mapper-1-3,N/A,1418.15471697,1418.17698193,1431.88638902,2177.77126908,2181.16371512,534.183023,0.002934,unit.000020,Mapper-1-4,N/A,1424.46108913,1424.48756003,2184.88638902,2756.66540313,2758.79637003,0.014789,532.982859,0.002826
unit.000020,Mapper-1-4,N/A,1424.46108913,1424.48756003,2184.88638902,2756.66540313,2758.79637003,532.982859,0.002826,unit.000021,Mapper-1-5,N/A,1423.04700208,1423.07831192,2120.88638902,2679.72066402,2681.13859391,0.016181,533.061642,0.002882
unit.000021,Mapper-1-5,N/A,1423.04700208,1423.07831192,2120.88638902,2679.72066402,2681.13859391,533.061642,0.002882,unit.000022,Mapper-1-6,N/A,1415.61656213,1415.63549995,1426.88638902,1994.78836298,1996.73508811,0.016725,543.774913,0.003054
unit.000022,Mapper-1-6,N/A,1415.61656213,1415.63549995,1426.88638902,1994.78836298,1996.73508811,543.774913,0.003054,unit.000023,Mapper-1-7,N/A,1425.76856613,1425.7932961,2185.88638902,2741.73074198,2743.26620007,0.014846,533.908581,0.00295
unit.000023,Mapper-1-7,N/A,1425.76856613,1425.7932961,2185.88638902,2741.73074198,2743.26620007,533.908581,0.00295,unit.000024,Mapper-1-8,N/A,1413.13843799,1413.15901995,1417.88638902,2177.91718698,2181.17891908,0.015266,542.242516,0.002933
unit.000024,Mapper-1-8,N/A,1413.13843799,1413.15901995,1417.88638902,2177.91718698,2181.17891908,542.242516,0.002933,unit.000025,Mapper-1-9,N/A,1419.66614294,1419.68682194,2001.88638902,2584.9666791,2586.20104098,0.015983,539.687336,0.002876
unit.000025,Mapper-1-9,N/A,1419.66614294,1419.68682194,2001.88638902,2584.9666791,2586.20104098,539.687336,0.002876,unit.000026,Mapper-1-10,N/A,1417.02919793,1417.05436993,1428.88638902,2020.68633604,2021.97493005,0.015111,540.702916,0.003951
unit.000026,Mapper-1-10,N/A,1417.02919793,1417.05436993,1428.88638902,2020.68633604,2021.97493005,540.702916,0.003951,unit.000027,Mapper-1-11,N/A,1410.70621109,1410.72678113,1415.88638902,1969.033674,1970.26159906,0.016849,533.881209,0.00278
unit.000027,Mapper-1-11,N/A,1410.70621109,1410.72678113,1415.88638902,1969.033674,1970.26159906,533.881209,0.00278,unit.000028,Mapper-1-12,N/A,1415.17132497,1415.19073391,1423.88638902,2169.64012408,2171.58319402,0.014869,528.650425,0.002907
unit.000028,Mapper-1-12,N/A,1415.17132497,1415.19073391,1423.88638902,2169.64012408,2171.58319402,528.650425,0.002907,unit.000029,Mapper-1-13,N/A,1418.44360304,1418.46824312,1977.88638902,2587.97698402,2589.74264598,0.015119,545.133465,0.002902
unit.000029,Mapper-1-13,N/A,1418.44360304,1418.46824312,1977.88638902,2587.97698402,2589.74264598,545.133465,0.002902,unit.000030,Mapper-1-14,N/A,1416.73625302,1416.75863004,1428.88638902,1984.42369413,1985.61487007,0.015106,536.530164,0.002907
unit.000030,Mapper-1-14,N/A,1416.73625302,1416.75863004,1428.88638902,1984.42369413,1985.61487007,536.530164,0.002907,unit.000031,Mapper-1-15,N/A,1424.42804313,1424.46124697,2178.88638902,2732.10744309,2733.3706181,0.015073,534.897888,0.002916
unit.000031,Mapper-1-15,N/A,1424.42804313,1424.46124697,2178.88638902,2732.10744309,2733.3706181,534.897888,0.002916,unit.000032,Mapper-1-16,N/A,1423.02624702,1423.04719305,2029.88638902,2608.41033196,2609.64054394,0.01041,544.455828,0.00992
unit.000032,Mapper-1-16,N/A,1423.02624702,1423.04719305,2029.88638902,2608.41033196,2609.64054394,544.455828,0.00992,unit.000033,Reducer-1,N/A,2770.24389505,2770.3114419,2775.88638902,2784.63936901,2788.62563992,0.093947,0.257708,0.00075
