CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000030,Mapper-0-31,N/A,12.7409141064,12.762223959,12.763780117,455.500669003,469.80963397,0.004958,unit.000031,Mapper-0-32,N/A,12.5166089535,12.5319070816,12.5334820747,756.914591074,788.056553125,0.020416,691.876928,0.005471,unit.000031,Mapper-0-32,N/A,12.5166089535,12.5319070816,12.5334820747,756.914591074,788.056553125,691.876928,0.005471,unit.000032,Reducer-0,N/A,804.460978031,804.610956907,804.614392996,809.55735898,813.269618034,0.61919,0.24263,0.00427
unit.000031,Mapper-0-32,N/A,12.5166089535,12.5319070816,12.5334820747,756.914591074,788.056553125,0.005471,unit.000032,Reducer-0,N/A,804.460978031,804.610956907,804.614392996,809.55735898,813.269618034,0.61919,0.24263,0.00427,unit.000032,Reducer-0,N/A,804.460978031,804.610956907,804.614392996,809.55735898,813.269618034,0.24263,0.00427,unit.000033,Mapper-1-1,N/A,825.560660124,825.58033514,825.582159042,1530.31663108,1545.68198395,0.012952,686.065627,0.005241
unit.000032,Reducer-0,N/A,804.460978031,804.610956907,804.614392996,809.55735898,813.269618034,0.00427,unit.000033,Mapper-1-1,N/A,825.560660124,825.58033514,825.582159042,1530.31663108,1545.68198395,0.012952,686.065627,0.005241,unit.000033,Mapper-1-1,N/A,825.560660124,825.58033514,825.582159042,1530.31663108,1545.68198395,686.065627,0.005241,unit.000034,Mapper-1-2,N/A,839.443267107,839.47130394,839.473098993,1192.56316805,1214.71875811,0.073186,350.507833,0.008493
unit.000033,Mapper-1-1,N/A,825.560660124,825.58033514,825.582159042,1530.31663108,1545.68198395,0.005241,unit.000034,Mapper-1-2,N/A,839.443267107,839.47130394,839.473098993,1192.56316805,1214.71875811,0.073186,350.507833,0.008493,unit.000034,Mapper-1-2,N/A,839.443267107,839.47130394,839.473098993,1192.56316805,1214.71875811,350.507833,0.008493,unit.000035,Mapper-1-3,N/A,849.918801069,849.95024395,849.952081919,1308.51727009,1313.53949404,0.070454,382.812722,0.004555
unit.000034,Mapper-1-2,N/A,839.443267107,839.47130394,839.473098993,1192.56316805,1214.71875811,0.008493,unit.000035,Mapper-1-3,N/A,849.918801069,849.95024395,849.952081919,1308.51727009,1313.53949404,0.070454,382.812722,0.004555,unit.000035,Mapper-1-3,N/A,849.918801069,849.95024395,849.952081919,1308.51727009,1313.53949404,382.812722,0.004555,unit.000036,Mapper-1-4,N/A,830.11252594,830.131947041,830.133526087,1391.19155812,1396.41673994,0.011812,559.032885,0.01354
unit.000035,Mapper-1-3,N/A,849.918801069,849.95024395,849.952081919,1308.51727009,1313.53949404,0.004555,unit.000036,Mapper-1-4,N/A,830.11252594,830.131947041,830.133526087,1391.19155812,1396.41673994,0.011812,559.032885,0.01354,unit.000036,Mapper-1-4,N/A,830.11252594,830.131947041,830.133526087,1391.19155812,1396.41673994,559.032885,0.01354,unit.000037,Mapper-1-5,N/A,832.626208067,832.646716118,832.648288965,1573.875772,1589.95994306,0.01125,682.726147,0.004899
unit.000036,Mapper-1-4,N/A,830.11252594,830.131947041,830.133526087,1391.19155812,1396.41673994,0.01354,unit.000037,Mapper-1-5,N/A,832.626208067,832.646716118,832.648288965,1573.875772,1589.95994306,0.01125,682.726147,0.004899,unit.000037,Mapper-1-5,N/A,832.626208067,832.646716118,832.648288965,1573.875772,1589.95994306,682.726147,0.004899,unit.000038,Mapper-1-6,N/A,832.596415043,832.62509799,832.626847029,1589.47735596,1610.80744505,0.01122,683.411567,0.005215
unit.000037,Mapper-1-5,N/A,832.626208067,832.646716118,832.648288965,1573.875772,1589.95994306,0.004899,unit.000038,Mapper-1-6,N/A,832.596415043,832.62509799,832.626847029,1589.47735596,1610.80744505,0.01122,683.411567,0.005215,unit.000038,Mapper-1-6,N/A,832.596415043,832.62509799,832.626847029,1589.47735596,1610.80744505,683.411567,0.005215,unit.000039,Mapper-1-7,N/A,848.577805042,848.608636141,848.610413074,1259.05581212,1266.368294,0.101347,347.658871,0.004127
unit.000038,Mapper-1-6,N/A,832.596415043,832.62509799,832.626847029,1589.47735596,1610.80744505,0.005215,unit.000039,Mapper-1-7,N/A,848.577805042,848.608636141,848.610413074,1259.05581212,1266.368294,0.101347,347.658871,0.004127,unit.000039,Mapper-1-7,N/A,848.577805042,848.608636141,848.610413074,1259.05581212,1266.368294,347.658871,0.004127,unit.000040,Mapper-1-8,N/A,847.122079134,847.167326927,847.169090986,1293.39496708,1298.38449311,0.073227,375.155604,0.004902
unit.000039,Mapper-1-7,N/A,848.577805042,848.608636141,848.610413074,1259.05581212,1266.368294,0.004127,unit.000040,Mapper-1-8,N/A,847.122079134,847.167326927,847.169090986,1293.39496708,1298.38449311,0.073227,375.155604,0.004902,unit.000040,Mapper-1-8,N/A,847.122079134,847.167326927,847.169090986,1293.39496708,1298.38449311,375.155604,0.004902,unit.000041,Mapper-1-9,N/A,836.614109039,836.65299511,836.654772997,1514.47690105,1531.43077302,0.025617,669.919895,0.005348
