CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,13.0704360008,13.1090798378,20.1537239552,1255.303087,1257.29825902,1065.521286,0.014144,unit.000001,Mapper-0-2,N/A,13.0641219616,13.0887000561,20.1537239552,1107.17018795,1109.33102393,0.007381,1046.512236,0.014118
unit.000001,Mapper-0-2,N/A,13.0641219616,13.0887000561,20.1537239552,1107.17018795,1109.33102393,1046.512236,0.014118,unit.000002,Mapper-0-3,N/A,13.0881850719,13.1583180428,1165.15372396,2311.49784994,2316.70514607,0.007967,1080.020963,0.014634
unit.000002,Mapper-0-3,N/A,13.0881850719,13.1583180428,1165.15372396,2311.49784994,2316.70514607,1080.020963,0.014634,unit.000003,Mapper-0-4,N/A,13.0998120308,13.1793010235,1261.15372396,2371.78036094,2373.69563293,0.007365,1065.23346,0.014106
unit.000003,Mapper-0-4,N/A,13.0998120308,13.1793010235,1261.15372396,2371.78036094,2373.69563293,1065.23346,0.014106,unit.000004,Mapper-0-5,N/A,13.0547409058,13.0676078796,20.1537239552,1249.55175185,1251.73111105,0.007444,1070.631861,0.014663
unit.000004,Mapper-0-5,N/A,13.0547409058,13.0676078796,20.1537239552,1249.55175185,1251.73111105,1070.631861,0.014663,unit.000005,Mapper-0-6,N/A,13.0822649002,13.1482188702,1115.15372396,2221.03139186,2222.89496899,0.00729,1067.973501,0.013708
unit.000005,Mapper-0-6,N/A,13.0822649002,13.1482188702,1115.15372396,2221.03139186,2222.89496899,1067.973501,0.013708,unit.000006,Mapper-0-7,N/A,13.0940439701,13.1684420109,1255.15372396,2401.73323584,2403.47565603,0.007579,1058.752671,0.013833
unit.000006,Mapper-0-7,N/A,13.0940439701,13.1684420109,1255.15372396,2401.73323584,2403.47565603,1058.752671,0.013833,unit.000007,Mapper-0-8,N/A,13.0763988495,13.1290478706,22.1537239552,1157.51024795,1158.83617902,0.006461,1090.285665,0.014185
unit.000007,Mapper-0-8,N/A,13.0763988495,13.1290478706,22.1537239552,1157.51024795,1158.83617902,1090.285665,0.014185,unit.000008,Reducer-0,N/A,2412.50596905,2412.54162598,2418.15372396,2430.71173501,2435.33334589,0.499071,2.415782,0.006688
unit.000008,Reducer-0,N/A,2412.50596905,2412.54162598,2418.15372396,2430.71173501,2435.33334589,2.415782,0.006688,unit.000009,Mapper-1-1,N/A,2445.90234804,2445.913728,2452.15372396,3708.33437991,3710.42869186,0.007655,1064.104178,0.014141
unit.000009,Mapper-1-1,N/A,2445.90234804,2445.913728,2452.15372396,3708.33437991,3710.42869186,1064.104178,0.014141,unit.000010,Mapper-1-2,N/A,2447.75097394,2447.76203203,3692.15372396,4798.88634205,4800.05834889,0.007579,1067.979632,0.014031
unit.000010,Mapper-1-2,N/A,2447.75097394,2447.76203203,3692.15372396,4798.88634205,4800.05834889,1067.979632,0.014031,unit.000011,Mapper-1-3,N/A,2445.91347289,2445.93310285,2456.15372396,3684.44934106,3686.43674994,0.007353,1059.280567,0.605349
unit.000011,Mapper-1-3,N/A,2445.91347289,2445.93310285,2456.15372396,3684.44934106,3686.43674994,1059.280567,0.605349,unit.000012,Mapper-1-4,N/A,2448.48449206,2448.49552584,3713.15372396,4860.91428494,4862.74779606,0.007367,1070.443949,0.014333
unit.000012,Mapper-1-4,N/A,2448.48449206,2448.49552584,3713.15372396,4860.91428494,4862.74779606,1070.443949,0.014333,unit.000013,Mapper-1-5,N/A,2449.22841787,2449.25031304,3715.15372396,4815.02144194,4816.21152496,0.007406,1064.069484,0.014195
unit.000013,Mapper-1-5,N/A,2449.22841787,2449.25031304,3715.15372396,4815.02144194,4816.21152496,1064.069484,0.014195,unit.000014,Mapper-1-6,N/A,2444.53309989,2444.54558706,2450.15372396,3710.4415009,3711.70908785,0.007325,1061.616697,0.014423
unit.000014,Mapper-1-6,N/A,2444.53309989,2444.54558706,2450.15372396,3710.4415009,3711.70908785,1061.616697,0.014423,unit.000015,Mapper-1-7,N/A,2444.54530501,2444.56506395,2451.15372396,3528.38934088,3529.90874791,0.007388,1048.544071,0.013908
unit.000015,Mapper-1-7,N/A,2444.54530501,2444.56506395,2451.15372396,3528.38934088,3529.90874791,1048.544071,0.013908,unit.000016,Mapper-1-8,N/A,2447.73921299,2447.75123286,3537.15372396,4644.96096396,4647.12407398,0.006534,1067.58434,0.014893
unit.000016,Mapper-1-8,N/A,2447.73921299,2447.75123286,3537.15372396,4644.96096396,4647.12407398,1067.58434,0.014893,unit.000017,Reducer-1,N/A,4875.23714399,4875.27658391,4881.15372396,4896.204638,4900.08383799,0.495861,2.408313,0.006683
