CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.1531071663,12.1586961746,12.1755859852,1110.43387508,1139.38941813,0.01513,unit.000001,Mapper-0-2,N/A,12.1381430626,12.1501290798,12.1542990208,1237.37960219,1260.03730011,0.011555,1107.877631,0.017221,unit.000001,Mapper-0-2,N/A,12.1381430626,12.1501290798,12.1542990208,1237.37960219,1260.03730011,1107.877631,0.017221,unit.000002,Mapper-0-3,N/A,12.1586840153,12.1641759872,12.1856081486,1259.86642504,1280.12108207,0.013458,1114.052342,0.016178
unit.000001,Mapper-0-2,N/A,12.1381430626,12.1501290798,12.1542990208,1237.37960219,1260.03730011,0.017221,unit.000002,Mapper-0-3,N/A,12.1586840153,12.1641759872,12.1856081486,1259.86642504,1280.12108207,0.013458,1114.052342,0.016178,unit.000002,Mapper-0-3,N/A,12.1586840153,12.1641759872,12.1856081486,1259.86642504,1280.12108207,1114.052342,0.016178,unit.000003,Mapper-0-4,N/A,12.1701891422,12.176885128,12.2054040432,1217.50513506,1238.0254302,0.011209,1104.577199,0.018867
unit.000002,Mapper-0-3,N/A,12.1586840153,12.1641759872,12.1856081486,1259.86642504,1280.12108207,0.016178,unit.000003,Mapper-0-4,N/A,12.1701891422,12.176885128,12.2054040432,1217.50513506,1238.0254302,0.011209,1104.577199,0.018867,unit.000003,Mapper-0-4,N/A,12.1701891422,12.176885128,12.2054040432,1217.50513506,1238.0254302,1104.577199,0.018867,unit.000004,Mapper-0-5,N/A,12.1641731262,12.170165062,12.1961882114,1197.71307802,1218.03845119,0.011324,1103.747287,0.018875
unit.000003,Mapper-0-4,N/A,12.1701891422,12.176885128,12.2054040432,1217.50513506,1238.0254302,0.018867,unit.000004,Mapper-0-5,N/A,12.1641731262,12.170165062,12.1961882114,1197.71307802,1218.03845119,0.011324,1103.747287,0.018875,unit.000004,Mapper-0-5,N/A,12.1641731262,12.170165062,12.1961882114,1197.71307802,1218.03845119,1103.747287,0.018875,unit.000005,Mapper-0-6,N/A,12.1769011021,12.1825010777,12.214854002,1158.61912799,1179.53565121,0.011679,1096.72968,0.016664
unit.000004,Mapper-0-5,N/A,12.1641731262,12.170165062,12.1961882114,1197.71307802,1218.03845119,0.018875,unit.000005,Mapper-0-6,N/A,12.1769011021,12.1825010777,12.214854002,1158.61912799,1179.53565121,0.011679,1096.72968,0.016664,unit.000005,Mapper-0-6,N/A,12.1769011021,12.1825010777,12.214854002,1158.61912799,1179.53565121,1096.72968,0.016664,unit.000006,Mapper-0-7,N/A,12.1824760437,12.1877801418,12.2244811058,1178.80110407,1198.32151914,0.010834,1103.203534,0.016525
unit.000005,Mapper-0-6,N/A,12.1769011021,12.1825010777,12.214854002,1158.61912799,1179.53565121,0.016664,unit.000006,Mapper-0-7,N/A,12.1824760437,12.1877801418,12.2244811058,1178.80110407,1198.32151914,0.010834,1103.203534,0.016525,unit.000006,Mapper-0-7,N/A,12.1824760437,12.1877801418,12.2244811058,1178.80110407,1198.32151914,1103.203534,0.016525,unit.000007,Mapper-0-8,N/A,12.1471550465,12.1530871391,12.1653411388,1138.555372,1160.91099715,0.010693,1091.505056,0.020631
unit.000006,Mapper-0-7,N/A,12.1824760437,12.1877801418,12.2244811058,1178.80110407,1198.32151914,0.016525,unit.000007,Mapper-0-8,N/A,12.1471550465,12.1530871391,12.1653411388,1138.555372,1160.91099715,0.010693,1091.505056,0.020631,unit.000007,Mapper-0-8,N/A,12.1471550465,12.1530871391,12.1653411388,1138.555372,1160.91099715,1091.505056,0.020631,unit.000008,Reducer-0,N/A,1291.82036114,1291.85395217,1291.85608315,1299.41241503,1305.24149108,0.526512,2.292783,0.010498
unit.000007,Mapper-0-8,N/A,12.1471550465,12.1530871391,12.1653411388,1138.555372,1160.91099715,0.020631,unit.000008,Reducer-0,N/A,1291.82036114,1291.85395217,1291.85608315,1299.41241503,1305.24149108,0.526512,2.292783,0.010498,unit.000008,Reducer-0,N/A,1291.82036114,1291.85395217,1291.85608315,1299.41241503,1305.24149108,2.292783,0.010498,unit.000009,Mapper-1-1,N/A,1316.651366,1316.66107011,1316.66537118,2543.81608415,2564.74374199,0.010366,1109.650889,0.017065
unit.000008,Reducer-0,N/A,1291.82036114,1291.85395217,1291.85608315,1299.41241503,1305.24149108,0.010498,unit.000009,Mapper-1-1,N/A,1316.651366,1316.66107011,1316.66537118,2543.81608415,2564.74374199,0.010366,1109.650889,0.017065,unit.000009,Mapper-1-1,N/A,1316.651366,1316.66107011,1316.66537118,2543.81608415,2564.74374199,1109.650889,0.017065,unit.000010,Mapper-1-2,N/A,1317.97895217,1317.99209905,1317.99384308,2464.01221418,2484.0021441,0.009756,1097.456624,0.017145
unit.000009,Mapper-1-1,N/A,1316.651366,1316.66107011,1316.66537118,2543.81608415,2564.74374199,0.017065,unit.000010,Mapper-1-2,N/A,1317.97895217,1317.99209905,1317.99384308,2464.01221418,2484.0021441,0.009756,1097.456624,0.017145,unit.000010,Mapper-1-2,N/A,1317.97895217,1317.99209905,1317.99384308,2464.01221418,2484.0021441,1097.456624,0.017145,unit.000011,Mapper-1-3,N/A,1317.99196911,1318.00625801,1318.00776219,2406.0500381,2445.5668242,0.009808,1086.499712,0.015794
