CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,14.1080729961,14.2642319202,783.219177961,1586.50500703,1587.9499259,unit.000001,Mapper-0-2,N/A,14.0668609142,14.1883430481,596.219177961,1192.64714503,1194.680372,0.006102,544.461859,0.058803
unit.000001,Mapper-0-2,N/A,14.0668609142,14.1883430481,596.219177961,1192.64714503,1194.680372,544.461859,0.058803,unit.000002,Mapper-0-3,N/A,14.0730628967,14.1989209652,597.219177961,1188.58747792,1190.13029099,0.006045,544.637014,0.024442
unit.000002,Mapper-0-3,N/A,14.0730628967,14.1989209652,597.219177961,1188.58747792,1190.13029099,544.637014,0.024442,unit.000003,Mapper-0-4,N/A,14.0198009014,14.0444169044,33.2191779613,771.113887072,772.778899908,0.005902,538.130664,1.347803
unit.000003,Mapper-0-4,N/A,14.0198009014,14.0444169044,33.2191779613,771.113887072,772.778899908,538.130664,1.347803,unit.000004,Mapper-0-5,N/A,14.0964379311,14.2431709766,778.219177961,1548.52460504,1549.68456602,27
unit.000004,Mapper-0-5,N/A,14.0964379311,14.2431709766,778.219177961,1548.52460504,1549.68456602,unit.000005,Mapper-0-6,N/A,14.08492589,14.2216398716,638.219177961,1585.21018386,1586.59018302,64
unit.000005,Mapper-0-6,N/A,14.08492589,14.2216398716,638.219177961,1585.21018386,1586.59018302,unit.000006,Mapper-0-7,N/A,14.037927866,14.1055378914,22.2191779613,777.781997919,779.37391901,0.006089,543.309464,0.011988
unit.000006,Mapper-0-7,N/A,14.037927866,14.1055378914,22.2191779613,777.781997919,779.37391901,543.309464,0.011988,unit.000007,Mapper-0-8,N/A,14.0437488556,14.1258649826,25.2191779613,629.640311956,631.168254852,0.00615,538.506664,0.012381
unit.000007,Mapper-0-8,N/A,14.0437488556,14.1258649826,25.2191779613,629.640311956,631.168254852,538.506664,0.012381,unit.000008,Mapper-0-9,N/A,14.0543270111,14.146821022,32.2191779613,584.832864046,586.496549845,0.005953,535.346466,0.012585
unit.000008,Mapper-0-9,N/A,14.0543270111,14.146821022,32.2191779613,584.832864046,586.496549845,535.346466,0.012585,unit.000009,Mapper-0-10,N/A,14.1022479534,14.2537009716,782.219177961,1550.23270392,1550.96241808,0
unit.000009,Mapper-0-10,N/A,14.1022479534,14.2537009716,782.219177961,1550.23270392,1550.96241808,unit.000010,Mapper-0-11,N/A,14.0906949043,14.2323908806,727.219177961,1580.98505092,1583.31139803,6
unit.000010,Mapper-0-11,N/A,14.0906949043,14.2323908806,727.219177961,1580.98505092,1583.31139803,unit.000011,Mapper-0-12,N/A,14.0610339642,14.1675848961,24.2191779613,775.951128006,779.374202967,0.006035,543.369334,0.012115
unit.000011,Mapper-0-12,N/A,14.0610339642,14.1675848961,24.2191779613,775.951128006,779.374202967,543.369334,0.012115,unit.000012,Mapper-0-13,N/A,14.010627985,14.023198843,22.2191779613,584.734122992,586.493865967,0.005999,536.155072,0.012158
unit.000012,Mapper-0-13,N/A,14.010627985,14.023198843,22.2191779613,584.734122992,586.493865967,536.155072,0.012158,unit.000013,Mapper-0-14,N/A,14.0260789394,14.0643129349,22.2191779613,720.983530998,723.103903055,0.006138,539.828824,0.012838
unit.000013,Mapper-0-14,N/A,14.0260789394,14.0643129349,22.2191779613,720.983530998,723.103903055,539.828824,0.012838,unit.000014,Mapper-0-15,N/A,14.0319969654,14.0851359367,25.2191779613,585.638721943,586.675858021,0.006058,537.894323,0.012315
unit.000014,Mapper-0-15,N/A,14.0319969654,14.0851359367,25.2191779613,585.638721943,586.675858021,537.894323,0.012315,unit.000015,Mapper-0-16,N/A,14.0788660049,14.2106900215,596.219177961,1188.688097,1190.13273406,0.005538,539.663207,0.01245
unit.000015,Mapper-0-16,N/A,14.0788660049,14.2106900215,596.219177961,1188.688097,1190.13273406,539.663207,0.01245,unit.000016,Reducer-0,N/A,1601.29081106,1601.40378284,1608.21917796,1620.41947603,N/A,nt:1089 - IPC Client (591293200) connection to c559-503.stampede.tacc.utexas.edu/129.114.90.247:8032 from tg826231 got value #771
