CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,13.2772259712,13.369136095,13.3709609509,451.014228106,459.026858091,0.001701,unit.000001,Mapper-0-2,N/A,13.4491701126,13.5307619572,13.5325500965,429.371514082,434.571841002,0.214242,355.685959,0.001736,unit.000001,Mapper-0-2,N/A,13.4491701126,13.5307619572,13.5325500965,429.371514082,434.571841002,355.685959,0.001736,unit.000002,Mapper-0-3,N/A,13.6133799553,13.6908900738,13.6926879883,407.235455036,412.134776115,0.244933,344.006722,0.002491
unit.000001,Mapper-0-2,N/A,13.4491701126,13.5307619572,13.5325500965,429.371514082,434.571841002,0.001736,unit.000002,Mapper-0-3,N/A,13.6133799553,13.6908900738,13.6926879883,407.235455036,412.134776115,0.244933,344.006722,0.002491,unit.000002,Mapper-0-3,N/A,13.6133799553,13.6908900738,13.6926879883,407.235455036,412.134776115,344.006722,0.002491,unit.000003,Mapper-0-4,N/A,14.0038490295,14.0806040764,14.0824050903,446.508020163,451.224637985,0.226372,359.378606,0.001767
unit.000002,Mapper-0-3,N/A,13.6133799553,13.6908900738,13.6926879883,407.235455036,412.134776115,0.002491,unit.000003,Mapper-0-4,N/A,14.0038490295,14.0806040764,14.0824050903,446.508020163,451.224637985,0.226372,359.378606,0.001767,unit.000003,Mapper-0-4,N/A,14.0038490295,14.0806040764,14.0824050903,446.508020163,451.224637985,359.378606,0.001767,unit.000004,Mapper-0-5,N/A,14.3240520954,14.404943943,14.4067690372,490.081032991,495.041931152,0.213114,461.855345,0.00234
unit.000003,Mapper-0-4,N/A,14.0038490295,14.0806040764,14.0824050903,446.508020163,451.224637985,0.001767,unit.000004,Mapper-0-5,N/A,14.3240520954,14.404943943,14.4067690372,490.081032991,495.041931152,0.213114,461.855345,0.00234,unit.000004,Mapper-0-5,N/A,14.3240520954,14.404943943,14.4067690372,490.081032991,495.041931152,461.855345,0.00234,unit.000005,Mapper-0-6,N/A,14.4047679901,14.4801931381,14.4819951057,411.652107,416.69631505,0.205005,347.471813,0.002082
unit.000004,Mapper-0-5,N/A,14.3240520954,14.404943943,14.4067690372,490.081032991,495.041931152,0.00234,unit.000005,Mapper-0-6,N/A,14.4047679901,14.4801931381,14.4819951057,411.652107,416.69631505,0.205005,347.471813,0.002082,unit.000005,Mapper-0-6,N/A,14.4047679901,14.4801931381,14.4819951057,411.652107,416.69631505,347.471813,0.002082,unit.000006,Mapper-0-7,N/A,11.8206601143,12.0039930344,12.008918047,561.735723972,568.33249712,0.100987,542.473026,0.00235
unit.000005,Mapper-0-6,N/A,14.4047679901,14.4801931381,14.4819951057,411.652107,416.69631505,0.002082,unit.000006,Mapper-0-7,N/A,11.8206601143,12.0039930344,12.008918047,561.735723972,568.33249712,0.100987,542.473026,0.00235,unit.000006,Mapper-0-7,N/A,11.8206601143,12.0039930344,12.008918047,561.735723972,568.33249712,542.473026,0.00235,unit.000007,Mapper-0-8,N/A,12.0835781097,12.1649229527,12.1666669846,724.765361071,732.450562,0.098114,705.561701,0.002562
unit.000006,Mapper-0-7,N/A,11.8206601143,12.0039930344,12.008918047,561.735723972,568.33249712,0.00235,unit.000007,Mapper-0-8,N/A,12.0835781097,12.1649229527,12.1666669846,724.765361071,732.450562,0.098114,705.561701,0.002562,unit.000007,Mapper-0-8,N/A,12.0835781097,12.1649229527,12.1666669846,724.765361071,732.450562,705.561701,0.002562,unit.000008,Mapper-0-9,N/A,12.1647441387,12.2468910217,12.2486889362,664.569349051,669.760245085,0.090296,617.277133,0.002518
unit.000007,Mapper-0-8,N/A,12.0835781097,12.1649229527,12.1666669846,724.765361071,732.450562,0.002562,unit.000008,Mapper-0-9,N/A,12.1647441387,12.2468910217,12.2486889362,664.569349051,669.760245085,0.090296,617.277133,0.002518,unit.000008,Mapper-0-9,N/A,12.1647441387,12.2468910217,12.2486889362,664.569349051,669.760245085,617.277133,0.002518,unit.000009,Mapper-0-10,N/A,12.3258070946,12.4045050144,12.4063179493,621.273802996,639.689418077,0.096866,585.442793,0.002461
unit.000008,Mapper-0-9,N/A,12.1647441387,12.2468910217,12.2486889362,664.569349051,669.760245085,0.002518,unit.000009,Mapper-0-10,N/A,12.3258070946,12.4045050144,12.4063179493,621.273802996,639.689418077,0.096866,585.442793,0.002461,unit.000009,Mapper-0-10,N/A,12.3258070946,12.4045050144,12.4063179493,621.273802996,639.689418077,585.442793,0.002461,unit.000010,Mapper-0-11,N/A,12.5624930859,12.6424591541,12.6443600655,601.623239994,621.816540003,0.127395,582.330521,0.002392
unit.000009,Mapper-0-10,N/A,12.3258070946,12.4045050144,12.4063179493,621.273802996,639.689418077,0.002461,unit.000010,Mapper-0-11,N/A,12.5624930859,12.6424591541,12.6443600655,601.623239994,621.816540003,0.127395,582.330521,0.002392,unit.000010,Mapper-0-11,N/A,12.5624930859,12.6424591541,12.6443600655,601.623239994,621.816540003,582.330521,0.002392,unit.000011,Mapper-0-12,N/A,12.8009259701,12.8819680214,12.8837840557,639.472841024,664.888188124,0.136523,595.469573,0.002373
