CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,14.8326098919,14.9143390656,34.8660869598,651.193920851,652.539789915,538.420275,0.000413,unit.000001,Mapper-0-2,N/A,15.4954328537,15.5796248913,817.86608696,1378.65366507,1380.66385984,0.156879,537.690609,0.000421
unit.000001,Mapper-0-2,N/A,15.4954328537,15.5796248913,817.86608696,1378.65366507,1380.66385984,537.690609,0.000421,unit.000002,Mapper-0-3,N/A,15.165487051,15.2494299412,658.86608696,1224.70153093,1226.12297201,0.16753,540.877484,0.000386
unit.000002,Mapper-0-3,N/A,15.165487051,15.2494299412,658.86608696,1224.70153093,1226.12297201,540.877484,0.000386,unit.000003,Mapper-0-4,N/A,14.4235219955,14.5053839684,23.8660869598,764.278743029,765.799644947,0.154649,539.669469,0.848226
unit.000003,Mapper-0-4,N/A,14.4235219955,14.5053839684,23.8660869598,764.278743029,765.799644947,539.669469,0.848226,unit.000004,Mapper-0-5,N/A,14.7496829033,14.8328368664,31.8660869598,807.419107914,809.414417028,0.152516,543.782604,0.000369
unit.000004,Mapper-0-5,N/A,14.7496829033,14.8328368664,31.8660869598,807.419107914,809.414417028,543.782604,0.000369,unit.000005,Mapper-0-6,N/A,15.000467062,15.0849678516,603.86608696,1172.99650002,1176.44059086,0.150668,532.056644,0.00038
unit.000005,Mapper-0-6,N/A,15.000467062,15.0849678516,603.86608696,1172.99650002,1176.44059086,532.056644,0.00038,unit.000006,Mapper-0-7,N/A,15.4131860733,15.4956600666,816.86608696,1384.66816092,1386.1780169,0.150614,530.594535,0.000369
unit.000006,Mapper-0-7,N/A,15.4131860733,15.4956600666,816.86608696,1384.66816092,1386.1780169,530.594535,0.000369,unit.000007,Mapper-0-8,N/A,15.2491998672,15.3301179409,771.86608696,1338.20308185,1341.32751703,0.171987,537.039832,0.024272
unit.000007,Mapper-0-8,N/A,15.2491998672,15.3301179409,771.86608696,1338.20308185,1341.32751703,537.039832,0.024272,unit.000008,Mapper-0-9,N/A,14.6676249504,14.7498929501,25.8660869598,595.311857939,598.508409023,0.150738,539.39143,0.000388
unit.000008,Mapper-0-9,N/A,14.6676249504,14.7498929501,25.8660869598,595.311857939,598.508409023,539.39143,0.000388,unit.000009,Mapper-0-10,N/A,14.5051569939,14.5854530334,23.8660869598,591.924233913,593.414185047,0.163739,533.887932,2.444478
unit.000009,Mapper-0-10,N/A,14.5051569939,14.5854530334,23.8660869598,591.924233913,593.414185047,533.887932,2.444478,unit.000010,Mapper-0-11,N/A,15.0847508907,15.1657278538,604.86608696,1194.01561403,1195.30765986,0.151042,544.153273,0.000396
unit.000010,Mapper-0-11,N/A,15.0847508907,15.1657278538,604.86608696,1194.01561403,1195.30765986,544.153273,0.000396,unit.000011,Mapper-0-12,N/A,14.3404839039,14.4237549305,23.8660869598,810.941287994,811.79085207,0.153817,546.518385,0.00039
unit.000011,Mapper-0-12,N/A,14.3404839039,14.4237549305,23.8660869598,810.941287994,811.79085207,546.518385,0.00039,unit.000012,Mapper-0-13,N/A,15.3299050331,15.4133880138,812.86608696,1365.72137284,1367.60990191,0.164405,532.833263,0.000397
unit.000012,Mapper-0-13,N/A,15.3299050331,15.4133880138,812.86608696,1365.72137284,1367.60990191,532.833263,0.000397,unit.000013,Mapper-0-14,N/A,14.585203886,14.6678390503,25.8660869598,591.522430897,593.308001041,0.157385,536.663853,0.016344
