CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.4283499718,12.5118710995,12.5136539936,1022.47335005,1039.32905316,0.002553,unit.000001,Mapper-0-2,N/A,12.023635149,12.1060640812,12.1078431606,976.038463116,986.174813032,0.17668,924.55959,0.003876,unit.000001,Mapper-0-2,N/A,12.023635149,12.1060640812,12.1078431606,976.038463116,986.174813032,924.55959,0.003876,unit.000002,Mapper-0-3,N/A,11.7643091679,11.94530797,11.9504551888,949.350252151,958.343877077,0.206915,918.65814,0.009692
unit.000001,Mapper-0-2,N/A,12.023635149,12.1060640812,12.1078431606,976.038463116,986.174813032,0.003876,unit.000002,Mapper-0-3,N/A,11.7643091679,11.94530797,11.9504551888,949.350252151,958.343877077,0.206915,918.65814,0.009692,unit.000002,Mapper-0-3,N/A,11.7643091679,11.94530797,11.9504551888,949.350252151,958.343877077,918.65814,0.009692,unit.000003,Mapper-0-4,N/A,12.34694314,12.4284460545,12.4301331043,1145.25211811,1176.09702206,0.176311,1035.370185,0.003331
unit.000002,Mapper-0-3,N/A,11.7643091679,11.94530797,11.9504551888,949.350252151,958.343877077,0.009692,unit.000003,Mapper-0-4,N/A,12.34694314,12.4284460545,12.4301331043,1145.25211811,1176.09702206,0.176311,1035.370185,0.003331,unit.000003,Mapper-0-4,N/A,12.34694314,12.4284460545,12.4301331043,1145.25211811,1176.09702206,1035.370185,0.003331,unit.000004,Mapper-0-5,N/A,12.6725189686,12.7545471191,12.7562820911,985.085640192,994.94553709,0.251164,926.142709,0.003611
unit.000003,Mapper-0-4,N/A,12.34694314,12.4284460545,12.4301331043,1145.25211811,1176.09702206,0.003331,unit.000004,Mapper-0-5,N/A,12.6725189686,12.7545471191,12.7562820911,985.085640192,994.94553709,0.251164,926.142709,0.003611,unit.000004,Mapper-0-5,N/A,12.6725189686,12.7545471191,12.7562820911,985.085640192,994.94553709,926.142709,0.003611,unit.000005,Mapper-0-6,N/A,12.9994311333,13.0794501305,13.0811910629,966.886166096,976.141309977,0.263181,923.470038,0.003637
unit.000004,Mapper-0-5,N/A,12.6725189686,12.7545471191,12.7562820911,985.085640192,994.94553709,0.003611,unit.000005,Mapper-0-6,N/A,12.9994311333,13.0794501305,13.0811910629,966.886166096,976.141309977,0.263181,923.470038,0.003637,unit.000005,Mapper-0-6,N/A,12.9994311333,13.0794501305,13.0811910629,966.886166096,976.141309977,923.470038,0.003637,unit.000006,Mapper-0-7,N/A,12.1058931351,12.184784174,12.1864931583,1074.36178207,1090.58771896,0.177482,1030.6801,0.002278
unit.000005,Mapper-0-6,N/A,12.9994311333,13.0794501305,13.0811910629,966.886166096,976.141309977,0.003637,unit.000006,Mapper-0-7,N/A,12.1058931351,12.184784174,12.1864931583,1074.36178207,1090.58771896,0.177482,1030.6801,0.002278,unit.000006,Mapper-0-7,N/A,12.1058931351,12.184784174,12.1864931583,1074.36178207,1090.58771896,1030.6801,0.002278,unit.000007,Mapper-0-8,N/A,11.9420101643,12.0238139629,12.0256001949,994.231589079,1004.24569511,0.188058,928.240229,0.002878
unit.000006,Mapper-0-7,N/A,12.1058931351,12.184784174,12.1864931583,1074.36178207,1090.58771896,0.002278,unit.000007,Mapper-0-8,N/A,11.9420101643,12.0238139629,12.0256001949,994.231589079,1004.24569511,0.188058,928.240229,0.002878,unit.000007,Mapper-0-8,N/A,11.9420101643,12.0238139629,12.0256001949,994.231589079,1004.24569511,928.240229,0.002878,unit.000008,Mapper-0-9,N/A,13.0793139935,13.1632721424,13.1650030613,957.935878038,967.377710104,0.200614,922.153819,0.00298
unit.000007,Mapper-0-8,N/A,11.9420101643,12.0238139629,12.0256001949,994.231589079,1004.24569511,0.002878,unit.000008,Mapper-0-9,N/A,13.0793139935,13.1632721424,13.1650030613,957.935878038,967.377710104,0.200614,922.153819,0.00298,unit.000008,Mapper-0-9,N/A,13.0793139935,13.1632721424,13.1650030613,957.935878038,967.377710104,922.153819,0.00298,unit.000009,Mapper-0-10,N/A,12.9184789658,12.9995741844,13.0013561249,1089.83120513,1146.53764606,0.205172,1031.151711,0.015221
unit.000008,Mapper-0-9,N/A,13.0793139935,13.1632721424,13.1650030613,957.935878038,967.377710104,0.00298,unit.000009,Mapper-0-10,N/A,12.9184789658,12.9995741844,13.0013561249,1089.83120513,1146.53764606,0.205172,1031.151711,0.015221,unit.000009,Mapper-0-10,N/A,12.9184789658,12.9995741844,13.0013561249,1089.83120513,1146.53764606,1031.151711,0.015221,unit.000010,Mapper-0-11,N/A,12.5919830799,12.6726441383,12.6743001938,1230.73290896,1244.53986597,0.222962,1212.664666,0.00272
unit.000009,Mapper-0-10,N/A,12.9184789658,12.9995741844,13.0013561249,1089.83120513,1146.53764606,0.015221,unit.000010,Mapper-0-11,N/A,12.5919830799,12.6726441383,12.6743001938,1230.73290896,1244.53986597,0.222962,1212.664666,0.00272,unit.000010,Mapper-0-11,N/A,12.5919830799,12.6726441383,12.6743001938,1230.73290896,1244.53986597,1212.664666,0.00272,unit.000011,Mapper-0-12,N/A,12.5117390156,12.5921120644,12.5940420628,932.310850143,949.57854414,0.251789,914.099045,0.003161
unit.000010,Mapper-0-11,N/A,12.5919830799,12.6726441383,12.6743001938,1230.73290896,1244.53986597,0.00272,unit.000011,Mapper-0-12,N/A,12.5117390156,12.5921120644,12.5940420628,932.310850143,949.57854414,0.251789,914.099045,0.003161,unit.000011,Mapper-0-12,N/A,12.5117390156,12.5921120644,12.5940420628,932.310850143,949.57854414,914.099045,0.003161,unit.000012,Mapper-0-13,N/A,12.8361251354,12.918653965,12.9204480648,1038.60854816,1050.48133111,0.176547,1013.711874,0.00332
unit.000011,Mapper-0-12,N/A,12.5117390156,12.5921120644,12.5940420628,932.310850143,949.57854414,0.003161,unit.000012,Mapper-0-13,N/A,12.8361251354,12.918653965,12.9204480648,1038.60854816,1050.48133111,0.176547,1013.711874,0.00332,unit.000012,Mapper-0-13,N/A,12.8361251354,12.918653965,12.9204480648,1038.60854816,1050.48133111,1013.711874,0.00332,unit.000013,Mapper-0-14,N/A,12.1846430302,12.2683901787,12.270179987,1261.08823705,1283.02406096,0.175197,1243.086309,0.002435
unit.000012,Mapper-0-13,N/A,12.8361251354,12.918653965,12.9204480648,1038.60854816,1050.48133111,0.00332,unit.000013,Mapper-0-14,N/A,12.1846430302,12.2683901787,12.270179987,1261.08823705,1283.02406096,0.175197,1243.086309,0.002435,unit.000013,Mapper-0-14,N/A,12.1846430302,12.2683901787,12.270179987,1261.08823705,1283.02406096,1243.086309,0.002435,unit.000014,Mapper-0-15,N/A,12.2682111263,12.3470730782,12.3488280773,1049.08427119,1058.66160703,0.174801,1024.514967,0.002776
unit.000013,Mapper-0-14,N/A,12.1846430302,12.2683901787,12.270179987,1261.08823705,1283.02406096,0.002435,unit.000014,Mapper-0-15,N/A,12.2682111263,12.3470730782,12.3488280773,1049.08427119,1058.66160703,0.174801,1024.514967,0.002776,unit.000014,Mapper-0-15,N/A,12.2682111263,12.3470730782,12.3488280773,1049.08427119,1058.66160703,1024.514967,0.002776,unit.000015,Mapper-0-16,N/A,12.7544260025,12.8362600803,12.8380031586,1057.51615119,1075.08746314,0.119968,1027.708491,0.002772
